3.299344933671478630e-01,3.307004929152609352e-01,3.311873333114370155e-01,3.316757582043470820e-01,3.307533951357417012e-01
3.291376106971929394e-01,3.299680462467449726e-01,3.310475841730738944e-01,3.312381834129398683e-01,3.301030243717482104e-01
3.280049615163307952e-01,3.293157168293587844e-01,3.304648659055358650e-01,3.302217222576827593e-01,3.289550816253764554e-01
3.267576438880404055e-01,3.284570350438427710e-01,3.290192231366543818e-01,3.289233164414358535e-01,3.271256211453198448e-01
3.255121864839350954e-01,3.266372492688318085e-01,3.274536968868299591e-01,3.267015531240757276e-01,3.251278802391585621e-01
3.234143306603114443e-01,3.247148098491099422e-01,3.249360585660424627e-01,3.246678946404249477e-01,3.211024404950933997e-01
3.211396773313214825e-01,3.220385300871770884e-01,3.227146307520181168e-01,3.206195969970239146e-01,3.181400456163550605e-01
3.182021514637402015e-01,3.193253885703873363e-01,3.186887997147109242e-01,3.172152790929532729e-01,3.141322757266447607e-01
3.148887029866569431e-01,3.153012256257321511e-01,3.145430793252701474e-01,3.134762270321713173e-01,3.085148126349223086e-01
3.105857129443143072e-01,3.101635175639037012e-01,3.106023335480467829e-01,3.075524132569803504e-01,3.027889188211388416e-01
3.041272616152925767e-01,3.051138339031284064e-01,3.038649008312482303e-01,3.012147560632833510e-01,2.951341894920534448e-01
2.972177312771645541e-01,2.971103807027838384e-01,2.959841756901579468e-01,2.929923976463948976e-01,2.855360764923195460e-01
2.879084355898338665e-01,2.873463314445519612e-01,2.865491988068347706e-01,2.826428706854048900e-01,2.747512984831040894e-01
2.766388245456968820e-01,2.765136124395217720e-01,2.752058161728182517e-01,2.710643029300057738e-01,2.630433132674571683e-01
2.646507724299159703e-01,2.643505044156156947e-01,2.627902828336516339e-01,2.586816185427431858e-01,2.506216670011594538e-01
2.519236816453080396e-01,2.513481760114515962e-01,2.498170414449826238e-01,2.457158754061743722e-01,2.376914995749041248e-01
2.385680837406463639e-01,2.379427597821767437e-01,2.364531014463926439e-01,2.323456862873344853e-01,2.243984496470907697e-01
2.248654056861911776e-01,2.242798519219877940e-01,2.227984031172912383e-01,2.187072633032881575e-01,2.108530283925801885e-01
2.109853172270761412e-01,2.104253441496790611e-01,2.089583962822091356e-01,2.049150330668209896e-01,1.971778525888476519e-01
1.970333735442636458e-01,1.964806135446633406e-01,1.950605213121744952e-01,1.911057835037162367e-01,1.835687810658655494e-01
1.831785426183927534e-01,1.826347797198772382e-01,1.813042074913535917e-01,1.775113681280382771e-01,1.703952355100475657e-01
1.697759295864670892e-01,1.692572923250506012e-01,1.680716108622508920e-01,1.645890376706778402e-01,1.583655904924645141e-01
1.575373468011515843e-01,1.570792140615277221e-01,1.561304637692426389e-01,1.532563813497924143e-01,1.487791163185756549e-01
1.478033638337900579e-01,1.475030745637943841e-01,1.469904363473765185e-01,1.453064702576209732e-01,1.438493708075346544e-01
1.429255169605087861e-01,1.430581006788888554e-01,1.434298973683794665e-01,1.438849280607583936e-01,1.464215593944296345e-01
1.460464602947208479e-01,1.471280167596084598e-01,1.488988050938999941e-01,1.517427845437433753e-01,1.564350207003847582e-01
1.571801462974223018e-01,1.591849068856198146e-01,1.615202385546914698e-01,1.645055397653656382e-01,1.679872112920227645e-01
1.696136265045193603e-01,1.714058680600882845e-01,1.729934162643052553e-01,1.748348241845959494e-01,1.767999484199080928e-01
1.784269695918554444e-01,1.794886365369962600e-01,1.804314138387130562e-01,1.815378923695540880e-01,1.827164225036136957e-01
1.837397951115508354e-01,1.843505404116016766e-01,1.849874718686614350e-01,1.857397847333799035e-01,1.865508586643587485e-01
1.869403769733559428e-01,1.873534253062141830e-01,1.878339876093522709e-01,1.884035896761766249e-01,1.890288859955635836e-01
1.890431131208446802e-01,1.893564856805709795e-01,1.897404151263873129e-01,1.902012233414715203e-01,1.907203570297718309e-01
1.905961462977376342e-01,1.908497066351770022e-01,1.911692047230969804e-01,1.915602200376246289e-01,1.920148840367604803e-01
1.918795193064964655e-01,1.920931507953604900e-01,1.923691961065806810e-01,1.927160529714048443e-01,1.931337982482614346e-01
1.930419925024694505e-01,1.932269683544564076e-01,1.934743231484000459e-01,1.937958619747925382e-01,1.941975982170337789e-01
1.941704536314551310e-01,1.943345173693121763e-01,1.945645760935879875e-01,1.948756963332126946e-01,1.952784564423180880e-01
1.953227612571317717e-01,1.954723066737334425e-01,1.956946157533293318e-01,1.960077566093473556e-01,1.964259254440233471e-01
1.965421627771480606e-01,1.966830222257148764e-01,1.969059835700970040e-01,1.972318400699094032e-01,1.976776677960133954e-01
1.978631452782176892e-01,1.980008322745023253e-01,1.982319735169372765e-01,1.985797620340770397e-01,1.990635090170315979e-01
1.993136112397873028e-01,1.994533471099712296e-01,1.996993524492066407e-01,2.000768373967458935e-01,2.006067706528414096e-01
2.009155785555586382e-01,2.010622045934364888e-01,2.013288261413156977e-01,2.017422653833531310e-01,2.023246486297244351e-01
2.026853605721246898e-01,2.028431933655903130e-01,2.031351413109691584e-01,2.035892557071600217e-01,2.042284061888607338e-01
2.046336692107680044e-01,2.048063613149315731e-01,2.051272429092168004e-01,2.056252604231304792e-01,2.063236930988760764e-01
2.067658630982558143e-01,2.069563188229587569e-01,2.073086561641246106e-01,2.078524372574926948e-01,2.086110866017490406e-01
2.090824328555274392e-01,2.092927984024788302e-01,2.096781208148680575e-01,2.102683480694074458e-01,2.110868454905420744e-01
2.115797202327296955e-01,2.118114393932720718e-01,2.122304289301752411e-01,2.128668367829618102e-01,2.137438187348270902e-01
2.142508053277717150e-01,2.145047188825360829e-01,2.149573849712440310e-01,2.156390065602180051e-01,2.165724285797026027e-01
2.170864698955771444e-01,2.173629370468679878e-01,2.178488003789877114e-01,2.185742113998596636e-01,2.195616448590955172e-01
2.200761474003396501e-01,2.203751730762075201e-01,2.208934433448172530e-01,2.216609857314572329e-01,2.226998778415031910e-01
2.232087889175442819e-01,2.235301457017087878e-01,2.240798810853918133e-01,2.248878530688896982e-01,2.259757370301371526e-01
2.264735973524789059e-01,2.268169337504837291e-01,2.273971731750573100e-01,2.282439775273912841e-01,2.293786275868863744e-01
2.298606049075025415e-01,2.302255338965341902e-01,2.308353970450069126e-01,2.317196454250222692e-01,2.328991789818709024e-01
2.333610881498666689e-01,2.337472526756714242e-01,2.343860072167766873e-01,2.353065840409677423e-01,2.365295181681469627e-01
2.369678305507487981e-01,2.373749458501256404e-01,2.380420453505644462e-01,2.389981382591865322e-01,2.402634104591460928e-01
2.406752533151970685e-01,2.411031288549462248e-01,2.417982273651233804e-01,2.427893327352867447e-01,2.440962958063727928e-01
2.444794413148810019e-01,2.449279869526495845e-01,2.456509370031000061e-01,2.466768484757993207e-01,2.480252479531852849e-01
2.483780922541097280e-01,2.488473136679668074e-01,2.495981537292364660e-01,2.506589401701892483e-01,2.520488808436505135e-01
2.523704148538000736e-01,2.528604026190898746e-01,2.536393386265855532e-01,2.547353161062175797e-01,2.561672222293077672e-01
2.564569972433520806e-01,2.569679126906101452e-01,2.577752966483921604e-01,2.589069973989565621e-01,2.603815696403264934e-01
2.606396612915629074e-01,2.611717209657538064e-01,2.620080283077090288e-01,2.631761683624515569e-01,2.646943392836010323e-01
2.649213133188387248e-01,2.654747727850637062e-01,2.663405791974380876e-01,2.675460254654312142e-01,2.691089141939361218e-01
2.693057970825861736e-01,2.698809340583171457e-01,2.707768917579672641e-01,2.720206284647271322e-01,2.736294941512736889e-01
2.737977512693721693e-01,2.743948475038416879e-01,2.753216603373712101e-01,2.766047539205354622e-01,2.782609465407870908e-01
2.784024708386949043e-01,2.790217916204845161e-01,2.799801876366457276e-01,2.813037483036695541e-01,2.830086545940315168e-01
2.831257691938873777e-01,2.837675386708303771e-01,2.847582379576107936e-01,2.861233753291222981e-01,2.878783574937303635e-01
2.879738360544933928e-01,2.886382055886279607e-01,2.896618802260317871e-01,2.910696500933966924e-01,2.928759758153345882e-01
2.929530838979551022e-01,2.936400894400597594e-01,2.946973115879044092e-01,2.961486511600692761e-01,2.980074156978581579e-01
2.980699738717380032e-01,2.987794768841063320e-01,2.998706505272035194e-01,3.013663008812289545e-01,3.032783455894536573e-01
3.033308102014745100e-01,3.040624150279930271e-01,3.051876868424117095e-01,3.067281035514955456e-01,3.086939395306838585e-01
3.087414904104389124e-01,3.094944290445013624e-01,3.106535739680019170e-01,3.122388295016073623e-01,3.142585796461163650e-01
3.143071970055014708e-01,3.150801693226333855e-01,3.162724458359577051e-01,3.179021294541697351e-01,3.199755074746227779e-01
3.200320139011199050e-01,3.208229661484439665e-01,3.220469334705958198e-01,3.237200558437365316e-01,3.258464107919283315e-01
3.259184453408066617e-01,3.267242593801854555e-01,3.279775421494145471e-01,3.296924556341801482e-01,3.318709332203258477e-01
3.319668003029379588e-01,3.327828469675139234e-01,3.340618225443222067e-01,3.358161820580501389e-01,3.380460941169233235e-01
3.381743665808080723e-01,3.389938441509195433e-01,3.402932175987590790e-01,3.420840424565381732e-01,3.443655629103528071e-01
3.445341999591134963e-01,3.453471293049962254e-01,3.466593599713291285e-01,3.484833106677320269e-01,3.508185019260929294e-01
3.510331048030559953e-01,3.518247816172815345e-01,3.531393366658694966e-01,3.549933374975660083e-01,3.573869763730478377e-01
3.576477543488433275e-01,3.583963501282438346e-01,3.596987592799438249e-01,3.615809615817611733e-01,3.640393361337521672e-01
3.643363454174722293e-01,3.650091442331180325e-01,3.662797621300475370e-01,3.681905762177786201e-01,3.707141843470790898e-01
3.710196090805332192e-01,3.715669184229098421e-01,3.727792576195935736e-01,3.747225797847246187e-01,3.772851801569981345e-01
3.775383007255653234e-01,3.778831319092573193e-01,3.790023280616084400e-01,3.809902021254036319e-01,3.834920453466076351e-01
3.835688419664003423e-01,3.835889655897514183e-01,3.845734596414899786e-01,3.866438961150229225e-01,3.888364454430287553e-01
3.885039485207604226e-01,3.880039181388093006e-01,3.888150620802997004e-01,3.910701344782874234e-01,3.925204617185640843e-01
3.914132327737407935e-01,3.901052855603072689e-01,3.907247317068103798e-01,3.933356815704947551e-01,3.935511984213046488e-01
3.912459115376549779e-01,3.888149051274718548e-01,3.892791302093807082e-01,3.922803521663961734e-01,3.908904960195208056e-01
3.870735331245612199e-01,3.833875090358916382e-01,3.838546973771131965e-01,3.867488743591885325e-01,3.836448504372063639e-01
3.782268012547094216e-01,3.736537678021308317e-01,3.744010594516232193e-01,3.761913001864437001e-01,3.717572555559739422e-01
3.649567594899921219e-01,3.606480932953891605e-01,3.617036800144928788e-01,3.616707648984825441e-01,3.565935071324956573e-01
3.492960008101047009e-01,3.465952465459354315e-01,3.472965659890283607e-01,3.456420760271254333e-01,3.404366871485149937e-01
3.341909308329765182e-01,3.330673818402798969e-01,3.328265179427434273e-01,3.301778673758233862e-01,3.254098529995202438e-01
3.209055352015812157e-01,3.203270406717898533e-01,3.191996266498604018e-01,3.162780170910006738e-01,3.116447987218352589e-01
3.087324326852825540e-01,3.080761015822743309e-01,3.065844769711254525e-01,3.035732993621279574e-01,2.984909231569501387e-01
2.967851545405574276e-01,2.961158876598343204e-01,2.946301135870278420e-01,2.913159176202570477e-01,2.863402077922720945e-01
2.850230101141991157e-01,2.845720791284493401e-01,2.830031444450609168e-01,2.798111693440685221e-01,2.749720171175712990e-01
2.738258550423703919e-01,2.735064142151579225e-01,2.720331996781336636e-01,2.691065734213529681e-01,2.643519686143220859e-01
2.632692566457538463e-01,2.630482475667464404e-01,2.618140610234072074e-01,2.589976310068787257e-01,2.545223310633678016e-01
2.532074852859232394e-01,2.531605989951593583e-01,2.520264391519423941e-01,2.493703690746827129e-01,2.450305253441482090e-01
2.434718990249626069e-01,2.435194147054151326e-01,2.424318322153334593e-01,2.398777262436033453e-01,2.354624434578746761e-01
2.338191328411638459e-01,2.338611350994498073e-01,2.328022351735122841e-01,2.301489787097941719e-01,2.257101112517559682e-01
2.240433858278571555e-01,2.240573886184130670e-01,2.228835644500898605e-01,2.201129192512786825e-01,2.157276588667645378e-01
2.140935349389422038e-01,2.139924048608586038e-01,2.126413556547305239e-01,2.098376867474572027e-01,2.054977444914921902e-01
2.039768276627844656e-01,2.036828572196314469e-01,2.022190161207169934e-01,1.993961712492771376e-01,1.951389830246593737e-01
1.937677890597381547e-01,1.933118413267441160e-01,1.917675020079690484e-01,1.889421576836540217e-01,1.848588896994694808e-01
1.836614088568327974e-01,1.830809863832619788e-01,1.814629368815083299e-01,1.787063087080686397e-01,1.748677492312533388e-01
1.738772185633727652e-01,1.731757947196027880e-01,1.715323445610106579e-01,1.689129632583795948e-01,1.653608830081659264e-01
1.645937672119960893e-01,1.637980248272466743e-01,1.621904504322448093e-01,1.597454440233256057e-01,1.565162049044164505e-01
1.559710576789995473e-01,1.551303453691779133e-01,1.535938718410141124e-01,1.513493620375533366e-01,1.484735332860322998e-01
1.481442490911235865e-01,1.472919947892833981e-01,1.458467805476119095e-01,1.438282572544696269e-01,1.413192191628403760e-01
1.411913061930033242e-01,1.403444474516243323e-01,1.390126162894156081e-01,1.372357138366943063e-01,1.350929640861683323e-01
1.351362616953199758e-01,1.343141765577202662e-01,1.331144251292140923e-01,1.315831754723211511e-01,1.298047604107658848e-01
1.299767404076096200e-01,1.292003332461547083e-01,1.281419564853398807e-01,1.268590926763703275e-01,1.254452065207775635e-01
1.256975772812314041e-01,1.249805112921361233e-01,1.240706513395427035e-01,1.230414146300624068e-01,1.219912504419064930e-01
1.222753548065037554e-01,1.216279817981974348e-01,1.208753982837256630e-01,1.201019617835974163e-01,1.194204603572623369e-01
1.196934026781203281e-01,1.191263368041367982e-01,1.185338706465714903e-01,1.180181267023005520e-01,1.177336223769440138e-01
1.179579802504695379e-01,1.174730761037861976e-01,1.170365926328911649e-01,1.167952825570136993e-01,1.169718213529511719e-01
1.171041557171238895e-01,1.166900276563694883e-01,1.164106800313153278e-01,1.164847572369527018e-01,1.172256901197301221e-01
1.172090750954206811e-01,1.168508382172318283e-01,1.167406018013183028e-01,1.171920646889638290e-01,1.186520195789250165e-01
1.184254139442814657e-01,1.181066370619246741e-01,1.181766271990954409e-01,1.190899166386107377e-01,1.215021064977137716e-01
1.210099099562736702e-01,1.206926456179206880e-01,1.209416009637694633e-01,1.224383268954548631e-01,1.261277651599587712e-01
1.253072836147062219e-01,1.249096014808418892e-01,1.253244627247259990e-01,1.275681466996408386e-01,1.328694733286469032e-01
1.316242317612135726e-01,1.310129810165219233e-01,1.315700598234024465e-01,1.347127805555501656e-01,1.416080258911932843e-01
1.397779336524832272e-01,1.387774605587998311e-01,1.394539032116631772e-01,1.434463441602858991e-01,1.507548053138869915e-01
1.480250449034166693e-01,1.465051101236521103e-01,1.473685366625064330e-01,1.515773704064266036e-01,1.568393722409598401e-01
1.527290318098332156e-01,1.509869101754440501e-01,1.522385905507355475e-01,1.554316498704033933e-01,1.578819791968569530e-01
1.529089536318914422e-01,1.519567927322518497e-01,1.534155848730177352e-01,1.552931053739567691e-01,1.567776868647151600e-01
1.527454236705406976e-01,1.528764373107149577e-01,1.541050555706439673e-01,1.554562382919880414e-01,1.568929900249618759e-01
1.545784475872304664e-01,1.551517587866421133e-01,1.561478586351832398e-01,1.573377448246086052e-01,1.587324244316101196e-01
1.577853821807573276e-01,1.584084420709297447e-01,1.592693943981198512e-01,1.603504249387283365e-01,1.616463241739966861e-01
1.614052997873394180e-01,1.619790268440297054e-01,1.627408330584057261e-01,1.637208433660275464e-01,1.649108395116457015e-01
1.649241311140400845e-01,1.654275680554823935e-01,1.661030815762141455e-01,1.669928569705144972e-01,1.680911581588516723e-01
1.681783216588993990e-01,1.686132940186712004e-01,1.692168901140823356e-01,1.700330330229048725e-01,1.710597547346441594e-01
1.711766571230242673e-01,1.715551571983403578e-01,1.721041618319036626e-01,1.728656578880988226e-01,1.738415156807458783e-01
1.739891883307424503e-01,1.743257437912529018e-01,1.748368472265750817e-01,1.755616262556915774e-01,1.765055293062319230e-01
1.766946497330653676e-01,1.770025329935130398e-01,1.774899051678230366e-01,1.781933444030820712e-01,1.791215183999141647e-01
1.793611492402065466e-01,1.796511946166103324e-01,1.801262161759185354e-01,1.808209420272798851e-01,1.817468317661195820e-01
1.820416602151309626e-01,1.823223227721961215e-01,1.827939691544459289e-01,1.834901296411343696e-01,1.844245750380350546e-01
1.847749490208514256e-01,1.850527647928037200e-01,1.855280797133054271e-01,1.862336780590438112e-01,1.871851523468655298e-01
1.875879648462900340e-01,1.878680063011546053e-01,1.883524675219523936e-01,1.890736468072828913e-01,1.900485095979838890e-01
1.904982331447007682e-01,1.907844320974779462e-01,1.912822042612862261e-01,1.920234945450877972e-01,1.930262614354799067e-01
1.935158640635106508e-01,1.938112185307248048e-01,1.943253470817938311e-01,1.950899039973748306e-01,1.961235333734425434e-01
1.966451908482538535e-01,1.969519135984621749e-01,1.974845033659284876e-01,1.982743499028164769e-01,1.993405387905630155e-01
1.998861508698256684e-01,2.002058020489156098e-01,2.007581961870489595e-01,2.015744639162052598e-01,2.026739414542436946e-01
2.032354959435730968e-01,2.035691142638892948e-01,2.041420709198603078e-01,2.049852318920262761e-01,2.061180395699132861e-01
2.066878669036057714e-01,2.070360969113103078e-01,2.076299559905952496e-01,2.085000373474149016e-01,2.096657859269266122e-01
2.102367324920931535e-01,2.105999416500922705e-01,2.112147756107328744e-01,2.121115503899005661e-01,2.133096438693381502e-01
2.138751811261362656e-01,2.142535626905675561e-01,2.148893073285682853e-01,2.158124556918107895e-01,2.170422742268504623e-01
2.175965572238786616e-01,2.179902170885428536e-01,2.186467791190829235e-01,2.195960154179338875e-01,2.208570526603971240e-01
2.213949419924920725e-01,2.218039682649131372e-01,2.224813072200308717e-01,2.234564708741759997e-01,2.247484260579449833e-01
2.252654868985583536e-01,2.256900010918813648e-01,2.263881847104390332e-01,2.273892964269802752e-01,2.287121261438028186e-01
2.292046149654600740e-01,2.296448045287882711e-01,2.303640393003949516e-01,2.313913275010565929e-01,2.327452651183357646e-01
2.332101102328167641e-01,2.336662437836724004e-01,2.344068847095334973e-01,2.354607890823067762e-01,2.368463406763244850e-01
2.372811188024624152e-01,2.377535471530993760e-01,2.385160922229471736e-01,2.395972516984102574e-01,2.410151765573775029e-01
2.414180855246722268e-01,2.419072326497309910e-01,2.426923076744483820e-01,2.438015391512403096e-01,2.452528211105251821e-01
2.456226485761491551e-01,2.461289967295667569e-01,2.469373352476539052e-01,2.480756077045284114e-01,2.495614215658415735e-01
