Timestamp,pv,Position,datetime,elevation,azimuth,groundpoint,latitude,longitude,day,hour
2020-01-01 00:16:00,"{2020-01-01T00:16:00.000, P(898213.933994228, 955831.5382993284, 6391124.230166142), V(371.4023038535339, -7623.9363899870295, 2642.6647076631803), A(-1.2891693477455282, -1.3718655146045289, -9.172916543974335)}","{898,213.933994228; 955,831.5382993284; 6,391,124.230166142}",2020-01-01 00:16:00,0.2088094906589197,23.232056040318923,"{lat: 78.4759457984 deg, lon: 46.7799905553 deg, alt: 166,716.589112578}",78.47594579835173,46.77999055527616,1,0
2020-01-01 00:17:00,"{2020-01-01T00:17:00.000, P(918191.8743712424, 496346.87849584396, 6533274.662240347), V(294.78347874872986, -7685.331650441115, 2097.493439347806), A(-1.2637467471156718, -0.6831434372795686, -8.99202534118839)}","{918,191.8743712424; 496,346.878495844; 6,533,274.662240347}",2020-01-01 00:17:00,3.0785185785077185,5.037367774720055,"{lat: 80.9805290346 deg, lon: 28.39432067 deg, alt: 258,843.2582533422}",80.98052903458618,28.394320669985365,1,0
2020-01-01 00:18:00,"{2020-01-01T00:18:00.000, P(933622.0227294386, 34387.59127883986, 6643065.872680154), V(219.86582435328296, -7706.933964188837, 1564.4266295903985), A(-1.232663099045228, -0.045402008310122546, -8.770853692846709)}","{933,622.0227294386; 34,387.5912788399; 6,643,065.872680154}",2020-01-01 00:18:00,4.196503638610393,349.87902857328095,"{lat: 82.0447953668 deg, lon: 2.1093906866 deg, alt: 351,274.0535297369}",82.04479536676301,2.10939068662828,1,0
2020-01-01 00:19:00,"{2020-01-01T00:19:00.000, P(944615.941819875, -427750.2400865024, 6721291.671706587), V(146.95447911570974, -7691.7860739441685, 1045.6354512686678), A(-1.1970462076991388, 0.54205818478086, -8.517426342557298)}","{944,615.941819875; -427,750.2400865024; 6,721,291.671706587}",2020-01-01 00:19:00,3.9921294900557767,338.4690495558627,"{lat: 81.2836905209 deg, lon: -24.3624341362 deg, alt: 443,563.8267002672}",81.28369052085515,-24.36243413621705,1,0
2020-01-01 00:20:00,"{2020-01-01T00:20:00.000, P(951301.5556109913, -887951.2928866296, 6768862.28565145), V(76.29106105196097, -7642.862177828879, 542.839105897692), A(-1.1578857306351702, 1.080778356209176, -8.238785069742214)}","{951,301.5556109913; -887,951.2928866296; 6,768,862.28565145}",2020-01-01 00:20:00,3.0367306329291126,330.11758916091475,"{lat: 79.1832508957 deg, lon: -43.0273140045 deg, alt: 535,305.9722537271}",79.18325089568486,-43.027314004544536,1,0
2020-01-01 00:21:00,"{2020-01-01T00:21:00.000, P(953819.5854324495, -1344275.5296742795, 6786778.9988031145), V(8.061877841118998, -7563.024945253827, 57.36324149626162), A(-1.1160366985189953, 1.5728979011867927, -7.941013733711698)}","{953,819.5854324495; -1,344,275.5296742795; 6,786,778.9988031145}",2020-01-01 00:21:00,1.6976952640798284,323.93470661916956,"{lat: 76.4291844513 deg, lon: -54.6427088273 deg, alt: 626,130.4053340004}",76.42918445127275,-54.64270882729028,1,0
2020-01-01 00:22:00,"{2020-01-01T00:22:00.000, P(952320.4694742295, -1794950.5567416598, 6776112.234503653), V(-57.59421496731818, -7454.995867610796, -409.8041333629402), A(-1.0722273963683286, 2.0209532649524475, -7.629294351630063)}","{952,320.4694742295; -1,794,950.5567416598; 6,776,112.234503653}",2020-01-01 00:22:00,0.16830417332423445,319.2383923050924,"{lat: 73.4026814038 deg, lon: -62.0515784721 deg, alt: 715,701.2763520596}",73.40268140376237,-62.05157847213622,1,0
2020-01-01 01:54:00,"{2020-01-01T01:54:00.000, P(915635.4300644584, 561774.147278214, 6515084.6158228945), V(305.56338708224763, -7679.111238716139, 2174.196472714196), A(-1.2677279316163867, -0.7777951293501544, -9.020352940844003)}","{915,635.4300644584; 561,774.147278214; 6,515,084.6158228945}",2020-01-01 01:54:00,2.779694632814703,7.480962413730033,"{lat: 80.6963816315 deg, lon: 31.5305619383 deg, alt: 245,737.1022583223}",80.69638163154393,31.53056193830235,1,1
2020-01-01 01:55:00,"{2020-01-01T01:55:00.000, P(931704.7434625733, 100022.05502884518, 6629423.721835345), V(230.38410393057308, -7706.175686718013, 1639.268077626221), A(-1.2373759532980788, -0.13283702434764072, -8.804387393303452)}","{931,704.7434625733; 100,022.0550288452; 6,629,423.721835345}",2020-01-01 01:55:00,4.133027194475557,351.79639974739763,"{lat: 82.005124886 deg, lon: 6.1274528939 deg, alt: 338,152.7528898043}",82.00512488596436,6.127452893929455,1,1
2020-01-01 01:56:00,"{2020-01-01T01:56:00.000, P(943320.9068148357, -362223.39501527866, 6712077.018842302), V(157.171878110116, -7696.0610240214355, 1118.3360227149851), A(-1.2023390709410886, 0.46168312086534125, -8.555087021413787)}","{943,320.9068148357; -362,223.3950152787; 6,712,077.018842302}",2020-01-01 01:56:00,4.078210348208219,339.88062352924356,"{lat: 81.4915632585 deg, lon: -21.0061630604 deg, alt: 430,488.1780004497}",81.4915632584964,-21.006163060382782,1,1
2020-01-01 01:57:00,"{2020-01-01T01:57:00.000, P(950609.750189327, -822821.4953162886, 6763939.834300359), V(86.1768392710927, -7651.754136851876, 613.1800729203072), A(-1.1636264631505617, 1.0072028676420146, -8.279632504066537)}","{950,609.750189327; -822,821.4953162886; 6,763,939.834300359}",2020-01-01 01:57:00,3.20193472807827,331.15204286801867,"{lat: 79.5339649106 deg, lon: -40.8785574482 deg, alt: 522,331.4162392192}",79.53396491058406,-40.87855744818499,1,1
