,kep,datetime
256,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: -162.06594655780077;}, attitude=org.orekit.attitudes.Attitude@25af328e, mass=1000.9521881757086, additional={}}",2020-01-01 04:17:00
257,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: -159.45854004628328;}, attitude=org.orekit.attitudes.Attitude@10b5f853, mass=1000.9521881757086, additional={}}",2020-01-01 04:18:00
258,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: -156.83049033330803;}, attitude=org.orekit.attitudes.Attitude@2d796279, mass=1000.9521881757086, additional={}}",2020-01-01 04:19:00
259,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: -154.1790002575527;}, attitude=org.orekit.attitudes.Attitude@a24e874, mass=1000.9521881757086, additional={}}",2020-01-01 04:20:00
260,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: -151.5011936610191;}, attitude=org.orekit.attitudes.Attitude@56c390fc, mass=1000.9521881757086, additional={}}",2020-01-01 04:21:00
261,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: -148.79410625508618;}, attitude=org.orekit.attitudes.Attitude@698b9d17, mass=1000.9521881757086, additional={}}",2020-01-01 04:22:00
262,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: -146.05467649348876;}, attitude=org.orekit.attitudes.Attitude@f8740f5, mass=1000.9521881757086, additional={}}",2020-01-01 04:23:00
263,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: -143.27973652714044;}, attitude=org.orekit.attitudes.Attitude@22cd7e39, mass=1000.9521881757086, additional={}}",2020-01-01 04:24:00
264,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: -140.466003345851;}, attitude=org.orekit.attitudes.Attitude@68435eec, mass=1000.9521881757086, additional={}}",2020-01-01 04:25:00
265,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: -137.61007024948213;}, attitude=org.orekit.attitudes.Attitude@5d9515d6, mass=1000.9521881757086, additional={}}",2020-01-01 04:26:00
266,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: -134.7083988374934;}, attitude=org.orekit.attitudes.Attitude@68a06679, mass=1000.9521881757086, additional={}}",2020-01-01 04:27:00
267,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: -131.75731176288383;}, attitude=org.orekit.attitudes.Attitude@2155e1e2, mass=1000.9521881757086, additional={}}",2020-01-01 04:28:00
268,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: -128.75298656622738;}, attitude=org.orekit.attitudes.Attitude@53937f1a, mass=1000.9521881757086, additional={}}",2020-01-01 04:29:00
269,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: -125.69145098995453;}, attitude=org.orekit.attitudes.Attitude@26ddfb1b, mass=1000.9521881757086, additional={}}",2020-01-01 04:30:00
270,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: -122.56858027447082;}, attitude=org.orekit.attitudes.Attitude@4d25d217, mass=1000.9521881757086, additional={}}",2020-01-01 04:31:00
271,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: -119.38009705824476;}, attitude=org.orekit.attitudes.Attitude@437160a0, mass=1000.9521881757086, additional={}}",2020-01-01 04:32:00
272,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: -116.12157464540667;}, attitude=org.orekit.attitudes.Attitude@b52bc7b, mass=1000.9521881757086, additional={}}",2020-01-01 04:33:00
273,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: -112.788444567652;}, attitude=org.orekit.attitudes.Attitude@421e8b29, mass=1000.9521881757086, additional={}}",2020-01-01 04:34:00
274,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: -109.37600955191373;}, attitude=org.orekit.attitudes.Attitude@21484c17, mass=1000.9521881757086, additional={}}",2020-01-01 04:35:00
275,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: -105.87946320863433;}, attitude=org.orekit.attitudes.Attitude@69745cfe, mass=1000.9521881757086, additional={}}",2020-01-01 04:36:00
276,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: -102.29391797130948;}, attitude=org.orekit.attitudes.Attitude@77db84cf, mass=1000.9521881757086, additional={}}",2020-01-01 04:37:00
277,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: -98.61444303496188;}, attitude=org.orekit.attitudes.Attitude@41aa0ede, mass=1000.9521881757086, additional={}}",2020-01-01 04:38:00
278,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: -94.83611424091976;}, attitude=org.orekit.attitudes.Attitude@22e1da08, mass=1000.9521881757086, additional={}}",2020-01-01 04:39:00
279,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: -90.95407800988498;}, attitude=org.orekit.attitudes.Attitude@69b9e106, mass=1000.9521881757086, additional={}}",2020-01-01 04:40:00
280,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: -86.96363149506747;}, attitude=org.orekit.attitudes.Attitude@42effd02, mass=1000.9521881757086, additional={}}",2020-01-01 04:41:00
281,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: -82.8603210583981;}, attitude=org.orekit.attitudes.Attitude@5322d77f, mass=1000.9521881757086, additional={}}",2020-01-01 04:42:00
282,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: -78.6400608966504;}, attitude=org.orekit.attitudes.Attitude@7f3f7689, mass=1000.9521881757086, additional={}}",2020-01-01 04:43:00
283,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: -74.29927307793457;}, attitude=org.orekit.attitudes.Attitude@59a819b9, mass=1000.9521881757086, additional={}}",2020-01-01 04:44:00
284,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: -69.83504930094004;}, attitude=org.orekit.attitudes.Attitude@6492f863, mass=1000.9521881757086, additional={}}",2020-01-01 04:45:00
285,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: -65.24533327040605;}, attitude=org.orekit.attitudes.Attitude@214e42a1, mass=1000.9521881757086, additional={}}",2020-01-01 04:46:00
286,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: -60.529120625223904;}, attitude=org.orekit.attitudes.Attitude@2541f33f, mass=1000.9521881757086, additional={}}",2020-01-01 04:47:00
287,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: -55.68667084329961;}, attitude=org.orekit.attitudes.Attitude@3c3d53ff, mass=1000.9521881757086, additional={}}",2020-01-01 04:48:00
288,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: -50.71972255012123;}, attitude=org.orekit.attitudes.Attitude@4f9ff5fb, mass=1000.9521881757086, additional={}}",2020-01-01 04:49:00
289,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: -45.631700373925284;}, attitude=org.orekit.attitudes.Attitude@1c97ede3, mass=1000.9521881757086, additional={}}",2020-01-01 04:50:00
290,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: -40.42789827856294;}, attitude=org.orekit.attitudes.Attitude@36e53d45, mass=1000.9521881757086, additional={}}",2020-01-01 04:51:00
291,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: -35.115621695406205;}, attitude=org.orekit.attitudes.Attitude@601122cd, mass=1000.9521881757086, additional={}}",2020-01-01 04:52:00
292,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: -29.70426943381932;}, attitude=org.orekit.attitudes.Attitude@50912319, mass=1000.9521881757086, additional={}}",2020-01-01 04:53:00
293,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: -24.205336981775698;}, attitude=org.orekit.attitudes.Attitude@73ca241d, mass=1000.9521881757086, additional={}}",2020-01-01 04:54:00
294,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: -18.632325998698906;}, attitude=org.orekit.attitudes.Attitude@6c5a2034, mass=1000.9521881757086, additional={}}",2020-01-01 04:55:00
295,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: -13.000550810197637;}, attitude=org.orekit.attitudes.Attitude@5346038, mass=1000.9521881757086, additional={}}",2020-01-01 04:56:00
296,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: -7.326841278036612;}, attitude=org.orekit.attitudes.Attitude@5c64026c, mass=1000.9521881757086, additional={}}",2020-01-01 04:57:00
297,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: -1.6291516526009693;}, attitude=org.orekit.attitudes.Attitude@7e2c3f31, mass=1000.9521881757086, additional={}}",2020-01-01 04:58:00
298,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: 4.073904533250798;}, attitude=org.orekit.attitudes.Attitude@43caeb40, mass=1000.9521881757086, additional={}}",2020-01-01 04:59:00
299,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: 9.76356456597147;}, attitude=org.orekit.attitudes.Attitude@655966a1, mass=1000.9521881757086, additional={}}",2020-01-01 05:00:00
300,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: 15.421436999755816;}, attitude=org.orekit.attitudes.Attitude@19d27f04, mass=1000.9521881757086, additional={}}",2020-01-01 05:01:00
301,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: 21.02999646775095;}, attitude=org.orekit.attitudes.Attitude@6180eb8, mass=1000.9521881757086, additional={}}",2020-01-01 05:02:00
302,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: 26.573020161223756;}, attitude=org.orekit.attitudes.Attitude@121c65d0, mass=1000.9521881757086, additional={}}",2020-01-01 05:03:00
303,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: 32.035940527261815;}, attitude=org.orekit.attitudes.Attitude@3cde655c, mass=1000.9521881757086, additional={}}",2020-01-01 05:04:00
304,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: 37.40609852378168;}, attitude=org.orekit.attitudes.Attitude@36fe079c, mass=1000.9521881757086, additional={}}",2020-01-01 05:05:00
305,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: 42.67289233487829;}, attitude=org.orekit.attitudes.Attitude@70d5b235, mass=1000.9521881757086, additional={}}",2020-01-01 05:06:00
306,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: 47.82782611578415;}, attitude=org.orekit.attitudes.Attitude@1167b1a, mass=1000.9521881757086, additional={}}",2020-01-01 05:07:00
307,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: 52.86447087566711;}, attitude=org.orekit.attitudes.Attitude@4ead0ae1, mass=1000.9521881757086, additional={}}",2020-01-01 05:08:00
308,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: 57.7783544040592;}, attitude=org.orekit.attitudes.Attitude@829264f, mass=1000.9521881757086, additional={}}",2020-01-01 05:09:00
309,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: 62.56679918464564;}, attitude=org.orekit.attitudes.Attitude@55307965, mass=1000.9521881757086, additional={}}",2020-01-01 05:10:00
310,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: 67.22872694280683;}, attitude=org.orekit.attitudes.Attitude@674c1672, mass=1000.9521881757086, additional={}}",2020-01-01 05:11:00
311,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: 71.76444650071267;}, attitude=org.orekit.attitudes.Attitude@4190f278, mass=1000.9521881757086, additional={}}",2020-01-01 05:12:00
312,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: 76.17543867081103;}, attitude=org.orekit.attitudes.Attitude@caaf5b, mass=1000.9521881757086, additional={}}",2020-01-01 05:13:00
313,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: 80.46414862065093;}, attitude=org.orekit.attitudes.Attitude@56e71576, mass=1000.9521881757086, additional={}}",2020-01-01 05:14:00
314,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: 84.6337929469233;}, attitude=org.orekit.attitudes.Attitude@519f665e, mass=1000.9521881757086, additional={}}",2020-01-01 05:15:00
315,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: 88.68818589143915;}, attitude=org.orekit.attitudes.Attitude@17da4d27, mass=1000.9521881757086, additional={}}",2020-01-01 05:16:00
316,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: 92.63158685495009;}, attitude=org.orekit.attitudes.Attitude@42bf98f0, mass=1000.9521881757086, additional={}}",2020-01-01 05:17:00
317,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: 96.46856964418343;}, attitude=org.orekit.attitudes.Attitude@2c9d7974, mass=1000.9521881757086, additional={}}",2020-01-01 05:18:00
318,"SpacecraftState{orbit=Keplerian parameters: {a: 6973986.577799246; e: 0.19992320986978232; i: 98.0; pa: -0.840538425852368; raan: 90.0; v: 100.20391268050345;}, attitude=org.orekit.attitudes.Attitude@61a472f, mass=1000.9521881757086, additional={}}",2020-01-01 05:19:00
319,"SpacecraftState{orbit=Keplerian parameters: {a: 6975836.678741742; e: 0.19992650446618807; i: 98.0; pa: -0.7662547023428705; raan: 90.0; v: -616.2313839528831;}, attitude=org.orekit.attitudes.Attitude@43ec81be, mass=1000.8841446769235, additional={}}",2020-01-01 05:20:00
320,"SpacecraftState{orbit=Keplerian parameters: {a: 6975836.678741742; e: 0.19992650446618807; i: 98.0; pa: -0.7662547023428705; raan: 90.0; v: -612.6841558373194;}, attitude=org.orekit.attitudes.Attitude@7d2ae92b, mass=1000.8841446769235, additional={}}",2020-01-01 05:21:00
321,"SpacecraftState{orbit=Keplerian parameters: {a: 6975836.678741742; e: 0.19992650446618807; i: 98.0; pa: -0.7662547023428705; raan: 90.0; v: -609.2238581322312;}, attitude=org.orekit.attitudes.Attitude@3abb7923, mass=1000.8841446769235, additional={}}",2020-01-01 05:22:00
322,"SpacecraftState{orbit=Keplerian parameters: {a: 6975836.678741742; e: 0.19992650446618807; i: 98.0; pa: -0.7662547023428705; raan: 90.0; v: -605.8456380431286;}, attitude=org.orekit.attitudes.Attitude@6e4c6264, mass=1000.8841446769235, additional={}}",2020-01-01 05:23:00
323,"SpacecraftState{orbit=Keplerian parameters: {a: 6975836.678741742; e: 0.19992650446618807; i: 98.0; pa: -0.7662547023428705; raan: 90.0; v: -602.5447363016156;}, attitude=org.orekit.attitudes.Attitude@498aef62, mass=1000.8841446769235, additional={}}",2020-01-01 05:24:00
324,"SpacecraftState{orbit=Keplerian parameters: {a: 6975836.678741742; e: 0.19992650446618807; i: 98.0; pa: -0.7662547023428705; raan: 90.0; v: -599.3165114973182;}, attitude=org.orekit.attitudes.Attitude@634324c9, mass=1000.8841446769235, additional={}}",2020-01-01 05:25:00
325,"SpacecraftState{orbit=Keplerian parameters: {a: 6975836.678741742; e: 0.19992650446618807; i: 98.0; pa: -0.7662547023428705; raan: 90.0; v: -596.1564568259215;}, attitude=org.orekit.attitudes.Attitude@2d03be3, mass=1000.8841446769235, additional={}}",2020-01-01 05:26:00
326,"SpacecraftState{orbit=Keplerian parameters: {a: 6975836.678741742; e: 0.19992650446618807; i: 98.0; pa: -0.7662547023428705; raan: 90.0; v: -593.0602106913298;}, attitude=org.orekit.attitudes.Attitude@f02369f, mass=1000.8841446769235, additional={}}",2020-01-01 05:27:00
327,"SpacecraftState{orbit=Keplerian parameters: {a: 6975836.678741742; e: 0.19992650446618807; i: 98.0; pa: -0.7662547023428705; raan: 90.0; v: -590.0235623888135;}, attitude=org.orekit.attitudes.Attitude@116d39e2, mass=1000.8841446769235, additional={}}",2020-01-01 05:28:00
328,"SpacecraftState{orbit=Keplerian parameters: {a: 6975836.678741742; e: 0.19992650446618807; i: 98.0; pa: -0.7662547023428705; raan: 90.0; v: -587.0424539003195;}, attitude=org.orekit.attitudes.Attitude@6b72226a, mass=1000.8841446769235, additional={}}",2020-01-01 05:29:00
329,"SpacecraftState{orbit=Keplerian parameters: {a: 6975836.678741742; e: 0.19992650446618807; i: 98.0; pa: -0.7662547023428705; raan: 90.0; v: -584.1129786575175;}, attitude=org.orekit.attitudes.Attitude@687e13c4, mass=1000.8841446769235, additional={}}",2020-01-01 05:30:00
330,"SpacecraftState{orbit=Keplerian parameters: {a: 6975836.678741742; e: 0.19992650446618807; i: 98.0; pa: -0.7662547023428705; raan: 90.0; v: -581.2313779742789;}, attitude=org.orekit.attitudes.Attitude@76d6769a, mass=1000.8841446769235, additional={}}",2020-01-01 05:31:00
331,"SpacecraftState{orbit=Keplerian parameters: {a: 6975836.678741742; e: 0.19992650446618807; i: 98.0; pa: -0.7662547023428705; raan: 90.0; v: -578.3940357179254;}, attitude=org.orekit.attitudes.Attitude@e8ce38b, mass=1000.8841446769235, additional={}}",2020-01-01 05:32:00
332,"SpacecraftState{orbit=Keplerian parameters: {a: 6975836.678741742; e: 0.19992650446618807; i: 98.0; pa: -0.7662547023428705; raan: 90.0; v: -575.5974716763558;}, attitude=org.orekit.attitudes.Attitude@7497f142, mass=1000.8841446769235, additional={}}",2020-01-01 05:33:00
333,"SpacecraftState{orbit=Keplerian parameters: {a: 6975836.678741742; e: 0.19992650446618807; i: 98.0; pa: -0.7662547023428705; raan: 90.0; v: -572.8383339841506;}, attitude=org.orekit.attitudes.Attitude@6c6f2c27, mass=1000.8841446769235, additional={}}",2020-01-01 05:34:00
334,"SpacecraftState{orbit=Keplerian parameters: {a: 6975836.678741742; e: 0.19992650446618807; i: 98.0; pa: -0.7662547023428705; raan: 90.0; v: -570.1133908927794;}, attitude=org.orekit.attitudes.Attitude@2948e596, mass=1000.8841446769235, additional={}}",2020-01-01 05:35:00
335,"SpacecraftState{orbit=Keplerian parameters: {a: 6975836.678741742; e: 0.19992650446618807; i: 98.0; pa: -0.7662547023428705; raan: 90.0; v: -567.4195221058822;}, attitude=org.orekit.attitudes.Attitude@40b1cb8f, mass=1000.8841446769235, additional={}}",2020-01-01 05:36:00
336,"SpacecraftState{orbit=Keplerian parameters: {a: 6975836.678741742; e: 0.19992650446618807; i: 98.0; pa: -0.7662547023428705; raan: 90.0; v: -564.753709848235;}, attitude=org.orekit.attitudes.Attitude@b673f3a, mass=1000.8841446769235, additional={}}",2020-01-01 05:37:00
337,"SpacecraftState{orbit=Keplerian parameters: {a: 6975836.678741742; e: 0.19992650446618807; i: 98.0; pa: -0.7662547023428705; raan: 90.0; v: -562.1130297945176;}, attitude=org.orekit.attitudes.Attitude@1e7c3465, mass=1000.8841446769235, additional={}}",2020-01-01 05:38:00
338,"SpacecraftState{orbit=Keplerian parameters: {a: 6975836.678741742; e: 0.19992650446618807; i: 98.0; pa: -0.7662547023428705; raan: 90.0; v: -559.4946419497538;}, attitude=org.orekit.attitudes.Attitude@70761669, mass=1000.8841446769235, additional={}}",2020-01-01 05:39:00
339,"SpacecraftState{orbit=Keplerian parameters: {a: 6975836.678741742; e: 0.19992650446618807; i: 98.0; pa: -0.7662547023428705; raan: 90.0; v: -556.8957815458285;}, attitude=org.orekit.attitudes.Attitude@3e55565b, mass=1000.8841446769235, additional={}}",2020-01-01 05:40:00
340,"SpacecraftState{orbit=Keplerian parameters: {a: 6975836.678741742; e: 0.19992650446618807; i: 98.0; pa: -0.7662547023428705; raan: 90.0; v: -554.3137499966077;}, attitude=org.orekit.attitudes.Attitude@c792044, mass=1000.8841446769235, additional={}}",2020-01-01 05:41:00
341,"SpacecraftState{orbit=Keplerian parameters: {a: 6975836.678741742; e: 0.19992650446618807; i: 98.0; pa: -0.7662547023428705; raan: 90.0; v: -551.7459059368475;}, attitude=org.orekit.attitudes.Attitude@73d9f2b2, mass=1000.8841446769235, additional={}}",2020-01-01 05:42:00
342,"SpacecraftState{orbit=Keplerian parameters: {a: 6975836.678741742; e: 0.19992650446618807; i: 98.0; pa: -0.7662547023428705; raan: 90.0; v: -549.1896563564583;}, attitude=org.orekit.attitudes.Attitude@335c77fe, mass=1000.8841446769235, additional={}}",2020-01-01 05:43:00
343,"SpacecraftState{orbit=Keplerian parameters: {a: 6975836.678741742; e: 0.19992650446618807; i: 98.0; pa: -0.7662547023428705; raan: 90.0; v: -546.642447831075;}, attitude=org.orekit.attitudes.Attitude@272f0840, mass=1000.8841446769235, additional={}}",2020-01-01 05:44:00
344,"SpacecraftState{orbit=Keplerian parameters: {a: 6975836.678741742; e: 0.19992650446618807; i: 98.0; pa: -0.7662547023428705; raan: 90.0; v: -544.1017578417313;}, attitude=org.orekit.attitudes.Attitude@621177e1, mass=1000.8841446769235, additional={}}",2020-01-01 05:45:00
345,"SpacecraftState{orbit=Keplerian parameters: {a: 6975836.678741742; e: 0.19992650446618807; i: 98.0; pa: -0.7662547023428705; raan: 90.0; v: -541.5650861702925;}, attitude=org.orekit.attitudes.Attitude@5e615573, mass=1000.8841446769235, additional={}}",2020-01-01 05:46:00
346,"SpacecraftState{orbit=Keplerian parameters: {a: 6975836.678741742; e: 0.19992650446618807; i: 98.0; pa: -0.7662547023428705; raan: 90.0; v: -539.0299463528336;}, attitude=org.orekit.attitudes.Attitude@ed23ac6, mass=1000.8841446769235, additional={}}",2020-01-01 05:47:00
347,"SpacecraftState{orbit=Keplerian parameters: {a: 6975836.678741742; e: 0.19992650446618807; i: 98.0; pa: -0.7662547023428705; raan: 90.0; v: -536.4938571700998;}, attitude=org.orekit.attitudes.Attitude@51e05e54, mass=1000.8841446769235, additional={}}",2020-01-01 05:48:00
348,"SpacecraftState{orbit=Keplerian parameters: {a: 6975836.678741742; e: 0.19992650446618807; i: 98.0; pa: -0.7662547023428705; raan: 90.0; v: -533.9543341523724;}, attitude=org.orekit.attitudes.Attitude@38a785f6, mass=1000.8841446769235, additional={}}",2020-01-01 05:49:00
349,"SpacecraftState{orbit=Keplerian parameters: {a: 6975836.678741742; e: 0.19992650446618807; i: 98.0; pa: -0.7662547023428705; raan: 90.0; v: -531.4088810753892;}, attitude=org.orekit.attitudes.Attitude@6c39955c, mass=1000.8841446769235, additional={}}",2020-01-01 05:50:00
350,"SpacecraftState{orbit=Keplerian parameters: {a: 6975836.678741742; e: 0.19992650446618807; i: 98.0; pa: -0.7662547023428705; raan: 90.0; v: -528.8549814243852;}, attitude=org.orekit.attitudes.Attitude@73a28617, mass=1000.8841446769235, additional={}}",2020-01-01 05:51:00
351,"SpacecraftState{orbit=Keplerian parameters: {a: 6975836.678741742; e: 0.19992650446618807; i: 98.0; pa: -0.7662547023428705; raan: 90.0; v: -526.2900898048599;}, attitude=org.orekit.attitudes.Attitude@20e364c9, mass=1000.8841446769235, additional={}}",2020-01-01 05:52:00
