Timestamp,pv,Position,datetime,elevation,azimuth,groundpoint,latitude,longitude,day,hour
2020-01-01 00:15:00,"{2020-01-01T00:15:00.000, P(805942.0761412488, 3913922.0812449073, 5739638.55020118), V(590.5290048456118, -6253.749027280218, 4193.742720452029), A(-0.9366910767998927, -4.554886296722209, -6.679783514782142)}","{805,942.0761412488; 3,913,922.0812449073; 5,739,638.55020118}",2020-01-01 00:15:00,0.004183607164910827,262.3535692555187,"{lat: 55.3388671064 deg, lon: -25.1063547462 deg, alt: 629,990.1036368273}",55.33886710642344,-25.10635474615706,1,0
2020-01-01 00:16:00,"{2020-01-01T00:16:00.000, P(839576.8858263885, 3531249.9878910207, 5978772.161292394), V(533.1423744271738, -6513.739327006975, 3784.517604617252), A(-0.9755262886023561, -4.108466640724448, -6.956260892726175)}","{839,576.8858263885; 3,531,249.9878910207; 5,978,772.161292394}",2020-01-01 00:16:00,1.9457652618230816,270.496821810405,"{lat: 58.917699624 deg, lon: -27.0741024564 deg, alt: 631,822.4629043844}",58.91769962396602,-27.074102456404535,1,0
2020-01-01 00:17:00,"{2020-01-01T00:17:00.000, P(869710.1204817175, 3133811.302773053, 6192903.12230781), V(473.54782630152124, -6746.425400772061, 3359.577526780196), A(-1.0102632866529806, -3.6450680864141893, -7.203436831613356)}","{869,710.1204817175; 3,133,811.302773053; 6,192,903.12230781}",2020-01-01 00:17:00,3.530727025206461,279.777541111003,"{lat: 62.4655026791 deg, lon: -29.4357275251 deg, alt: 633,591.9338263904}",62.465502679098876,-29.435727525096823,1,0
2020-01-01 00:18:00,"{2020-01-01T00:18:00.000, P(896217.0941950432, 2723271.555966083, 6381143.012062045), V(411.99558291090284, -6950.847247746397, 2920.711466312976), A(-1.0407607490386543, -3.166659028533144, -7.420303056947303)}","{896,217.0941950432; 2,723,271.555966083; 6,381,143.012062045}",2020-01-01 00:18:00,4.569661218676449,290.0070141890492,"{lat: 65.9700409244 deg, lon: -32.361087785 deg, alt: 635,277.0631126619}",65.97004092444925,-32.361087785046244,1,0
2020-01-01 00:19:00,"{2020-01-01T00:19:00.000, P(918988.3384526102, 2301350.228451514, 6542712.3497223705), V(348.74380117667505, -7126.164794769739, 2469.7649939807375), A(-1.066895596789804, -2.6752671774299523, -7.60598204810786)}","{918,988.3384526102; 2,301,350.228451514; 6,542,712.3497223705}",2020-01-01 00:19:00,4.902279423688591,300.7571353057861,"{lat: 69.4108984685 deg, lon: -36.1263360057 deg, alt: 636,858.102850026}",69.41089846847518,-36.126336005655624,1,0
2020-01-01 00:20:00,"{2020-01-01T00:20:00.000, P(937930.0439185776, 1869813.464295126, 6676943.7489258675), V(284.0574640692541, -7271.661186424029, 2008.632327664368), A(-1.0885634412648733, -2.1729705690633248, -7.7597302364565985)}","{937,930.0439185776; 1,869,813.464295126; 6,676,943.7489258675}",2020-01-01 00:20:00,4.473505089564548,311.4370715605447,"{lat: 72.7518006974 deg, lon: -41.2034524329 deg, alt: 638,317.2945935831}",72.751800697414,-41.20345243287242,1,0
2020-01-01 00:21:00,"{2020-01-01T00:21:00.000, P(952964.4351282512, 1430466.6019358467, 6783284.59045437), V(218.20724793227433, -7386.7455311478, 1539.2482148482275), A(-1.1056789448779816, -1.661888430714639, -7.880940581150854)}","{952,964.4351282512; 1,430,466.6019358467; 6,783,284.59045437}",2020-01-01 00:21:00,3.364037947583978,321.480616495497,"{lat: 75.9234829243 deg, lon: -48.437793614 deg, alt: 639,639.1184473549}",75.92348292429512,-48.43779361400582,1,0
2020-01-01 00:22:00,"{2020-01-01T00:22:00.000, P(964030.0768001027, 985146.5574134707, 6861299.204206342), V(151.468370769852, -7470.955096109729, 1063.5796792782885), A(-1.118176094937844, -1.144171948130816, -7.969144521007738)}","{964,030.0768001027; 985,146.5574134707; 6,861,299.204206342}",2020-01-01 00:22:00,1.7452105406907124,330.515524407501,"{lat: 78.7837616171 deg, lon: -59.3645639872 deg, alt: 640,810.5038421504}",78.78376161711861,-59.36456398717153,1,0
2020-01-01 06:56:00,"{2020-01-01T06:56:00.000, P(965282.9874638402, -1237953.1196606827, 6823848.467429681), V(-147.29862059545007, -7426.934617339299, -1314.5034163888974), A(-1.11785939596736, 1.4355297402591565, -7.913057714069206)}","{965,282.9874638402; -1,237,953.1196606827; 6,823,848.467429681}",2020-01-01 06:56:00,0.8223471247181828,32.89279203356786,"{lat: 77.1881432768 deg, lon: 103.4199500933 deg, alt: 644,274.2344669763}",77.18814327675317,103.4199500933013,1,6
2020-01-01 06:57:00,"{2020-01-01T06:57:00.000, P(954471.1725688617, -1680114.303619361, 6730912.070450701), V(-214.00779879079823, -7325.401809105426, -1786.1471263239623), A(-1.1050114911472473, 1.947671604606725, -7.802953941803505)}","{954,471.1725688617; -1,680,114.303619361; 6,730,912.070450701}",2020-01-01 06:57:00,1.6331267038387285,42.012669052070066,"{lat: 74.1290321576 deg, lon: 94.8689579151 deg, alt: 644,420.3298743401}",74.12903215764419,94.86895791513894,1,6
2020-01-01 06:58:00,"{2020-01-01T06:58:00.000, P(939692.9545284397, -2115275.2426298875, 6609929.690794463), V(-279.8084371764972, -7193.382180630194, -2250.209815860105), A(-1.0875860923446885, 2.451407002149466, -7.660450913659545)}","{939,692.9545284397; -2,115,275.2426298875; 6,609,929.690794463}",2020-01-01 06:58:00,1.9017995789684616,51.50820459046732,"{lat: 70.8546944747 deg, lon: 89.0161171331 deg, alt: 644,400.8405611484}",70.8546944747133,89.01611713306298,1,6
